DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,FACEPATCH,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,ROOKIERNK2,GRADCLASS,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,WEEKGAMES,MONTHGAMES,RAWOFFVAL,RAWDEFVAL,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT
False,Houston,Allan,-1,7,20,3,3,11,129,0,1,42,42,65,4074,79,79,91,51,38,2,8,29,27,80,75,84,72,65,66,50,84,25,73,61,25,55,5,1,0,0,1,3,19,19,5,19710420,256,11,1,11,1993,Det,0,0,0,5,6,0,0,0,True,False,False,False,False,,ALHOUST,False,False,0,0,0,0,0,17531,0,1593,6,3,19,,0,,,0,0,0,0,0,0,0,0,781,340,202,87,172,157,2,20,99,105,38,101,102,1799,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McDyess,Antonio,3,19,24,1,1,9,2,0,2,42,42,62,3957,62,0,55,60,74,41,62,86,20,61,64,70,70,85,35,72,50,12,47,74,0,32,9,2,0,0,2,9,7,7,8,19740907,6,2,1,2,1995,LAC,0,0,0,6,6,0,0,0,True,False,False,False,False,,ANMCDYE,False,False,0,0,0,0,0,5000,0,500,5,5,7,,0,,,0,0,0,0,0,0,0,0,268,126,0,0,69,38,24,70,36,117,37,187,57,927,42,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Ward,Charlie,-1,70,17,4,4,10,38,0,1,33,33,57,3755,61,85,74,0,62,14,8,56,84,66,68,75,73,42,75,47,58,25,45,47,48,24,6,1,0,0,1,4,9,9,8,19701012,29,26,1,26,1994,NY,0,0,0,2,4,0,0,0,True,False,False,False,False,,CHWARD_,False,False,0,0,0,0,0,1100,0,110,3,3,9,,0,,,0,0,0,0,0,0,0,0,390,160,206,84,27,20,11,12,215,107,64,132,96,1252,71,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,0,0,1,2,2,0,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Weatherspoon,Clarence,17,76,30,1,2,12,123,0,0,161,161,57,3757,58,0,74,58,64,29,69,74,17,58,45,59,62,50,50,90,82,12,40,62,1,21,4,0,0,0,0,6,9,9,9,19700908,32,9,1,9,1992,Phi,0,0,0,6,6,0,0,0,True,False,False,False,False,,CLWEATH,False,False,0,0,0,0,0,5899,0,454,5,2,9,,0,,,0,0,0,0,0,0,0,0,211,104,1,0,72,53,15,74,30,75,30,130,35,868,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,6,3,0,2,0,3,0,2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Eisley,Howard,-1,167,12,4,3,10,11,0,2,129,129,59,3838,64,68,85,0,70,5,11,39,86,61,70,79,67,40,78,44,92,25,51,52,36,25,6,1,0,0,1,5,22,22,8,19721204,20,30,2,30,1994,Min,0,0,0,1,5,0,0,0,True,False,False,False,False,,HOEISLE,False,False,0,0,0,0,0,6375,0,531,7,3,22,,0,,,0,0,0,0,0,0,0,0,451,166,163,52,89,76,5,20,273,137,56,109,98,1457,67,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Thomas,Kurt,-1,228,40,1,1,9,132,0,2,129,129,65,4052,63,12,83,65,40,50,52,86,32,67,78,55,58,50,32,66,70,15,72,75,1,43,9,1,0,0,1,9,19,19,1,19721004,138,10,1,10,1995,Mia,0,0,0,13,4,0,0,0,True,False,False,False,False,,KUTHOMA,False,False,0,0,0,0,0,5885,0,736,4,3,19,,0,,,0,0,0,0,0,0,0,0,829,392,3,0,127,106,80,145,149,298,56,517,132,2548,80,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,0,0,12,9,3,9,6,17,7,37,10,139,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Sprewell,Latrell,49,233,8,3,2,12,2,0,0,158,158,71,4304,76,66,81,80,53,11,14,43,45,76,74,75,73,68,72,49,80,25,83,64,23,55,6,2,0,0,13,5,16,16,3,19700908,192,24,1,24,1992,GS,0,0,0,7,5,0,0,0,True,False,False,False,False,,LASPREW,False,False,0,0,0,0,0,14625,0,0,5,1,16,,0,,,0,0,0,0,0,0,0,0,1266,518,299,99,295,240,21,56,286,101,88,254,158,3100,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,130,96,37,77,60,12,11,72,35,29,68,47,771,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Harrington,Othella,-1,276,24,1,1,8,43,1,1,53,53,52,3548,61,0,74,62,26,25,55,71,17,58,52,60,50,50,40,66,77,12,55,71,1,35,9,1,0,0,1,9,3,3,8,19740131,405,30,2,30,1996,Hou,0,0,0,13,4,0,0,0,True,False,False,False,False,,OTHARRI,False,False,0,0,0,0,0,3150,0,0,7,1,3,,0,,,0,0,0,0,0,0,0,0,202,100,0,0,78,58,14,58,29,134,12,119,65,872,56,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Anderson,Shandon,-1,322,49,2,3,8,44,0,1,46,46,58,3781,61,56,76,54,64,14,22,46,31,62,71,71,68,65,58,56,75,23,59,60,22,20,4,1,0,0,1,7,19,19,10,19731213,104,54,2,54,1996,Utah,0,0,0,5,4,0,0,0,True,False,False,False,False,,SHANDER,False,False,0,0,0,0,0,7300,0,600,6,3,19,,0,,,0,0,0,0,0,0,0,0,564,238,128,36,161,123,17,53,122,182,68,169,118,1974,80,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,7,2,2,1,1,5,11,19,4,4,8,117,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Doleac,Michael,-1,483,51,0,0,6,142,0,2,129,129,54,3612,60,0,87,53,42,56,70,79,21,61,55,52,42,25,45,78,68,12,45,57,0,20,4,0,0,0,0,9,14,14,10,19770615,26,12,1,12,1998,Orl,0,0,0,13,4,0,0,0,True,False,False,False,False,,MIDOLEA,False,False,0,0,0,0,0,3000,0,0,4,4,14,,0,,,0,0,0,0,0,0,0,0,322,140,0,0,52,45,36,88,44,142,23,177,48,1029,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,2,3,8,0,5,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Williams,Frank,-1,1015,30,4,3,2,52,0,2,138,138,50,3472,55,61,85,10,64,14,8,34,84,59,58,72,72,30,68,63,50,25,34,49,28,10,2,1,0,0,1,5,3,3,13,19800225,430,25,1,25,2002,Den,0,0,0,2,3,0,0,0,True,False,False,False,False,,FRWILLI,False,False,0,0,0,0,0,957,0,767,4,2,3,,0,,,0,0,0,0,0,0,0,0,208,80,60,18,48,41,6,8,121,58,25,45,63,714,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,13,4,5,3,0,1,5,13,3,1,4,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Sweetney,Mike,-1,1129,50,1,1,1,43,0,0,161,161,59,3826,39,0,72,64,67,40,88,81,14,70,55,55,64,30,39,82,72,12,29,77,1,35,9,1,0,0,1,6,19,19,9,19821025,227,9,1,9,2003,NY,0,0,0,6,2,0,0,0,True,False,False,False,False,,MISWEET,False,False,0,0,0,0,0,1979,0,359,4,3,19,,0,,,0,0,0,0,0,0,0,0,140,69,1,0,58,42,12,68,14,57,18,89,32,494,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,6,4,1,4,0,7,0,6,0,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,DeClercq,Andrew,-1,13,55,0,1,9,37,0,0,50,49,55,3663,36,0,81,58,72,43,78,75,18,37,61,60,55,50,31,76,85,12,44,50,1,24,4,2,0,0,2,9,20,20,10,19730201,20,35,2,35,1995,GS,0,0,0,13,4,0,0,0,True,False,False,False,False,,ANDECLE,False,False,0,0,0,0,0,2766,0,0,2,1,20,,0,,,0,0,0,0,0,0,0,0,195,93,0,0,54,44,32,131,44,217,47,186,54,1211,71,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Whitney,Chris,-1,72,12,4,4,11,21,0,1,50,49,52,3549,84,73,83,0,51,4,3,32,67,64,61,69,73,50,68,44,92,25,24,43,40,25,2,0,0,0,0,1,29,29,13,19711005,30,47,2,47,1993,SA,0,0,0,1,6,0,0,0,True,False,False,False,False,,CHWHITN,False,False,0,0,0,0,0,1100,0,0,1,1,29,,0,,,0,0,0,0,0,0,0,0,45,17,18,8,5,5,2,3,14,6,6,12,6,186,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Armstrong,Darrell,19,81,10,4,4,10,538,0,0,158,159,65,4080,67,79,85,0,87,11,22,39,67,72,75,91,83,40,79,46,60,25,66,51,58,35,6,1,0,0,1,1,18,18,6,19680622,35,-1,-1,-1,1991,--,0,0,0,2,6,0,0,0,True,False,False,False,False,,DAARMST,False,False,0,0,0,0,0,3250,0,0,2,1,18,,0,,,0,0,0,0,0,0,0,0,736,291,429,135,144,123,16,63,311,148,133,163,155,2247,79,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,25,5,3,3,0,6,16,10,6,9,13,150,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Vaughn,Jacque,-1,182,11,4,4,7,56,0,1,0,0,47,3341,63,24,78,0,64,2,7,43,82,40,68,74,69,50,73,52,45,18,46,40,7,20,6,0,0,0,0,3,17,17,8,19750211,497,27,1,27,1997,Utah,0,0,0,2,4,0,0,0,True,False,False,False,False,,JAVAUGH,False,False,0,0,0,0,0,932,0,0,1,1,17,,0,,,0,0,0,0,0,0,0,0,277,107,20,3,68,53,2,12,195,126,44,104,84,1272,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McGrady,Tracy,159,416,1,3,2,7,560,0,2,137,136,90,5048,71,82,80,96,64,25,29,62,67,89,82,85,81,90,79,56,70,25,83,65,32,95,5,2,2,0,4,5,9,9,3,19790524,123,9,1,9,1997,Tor,0,0,0,12,4,0,0,0,True,False,False,False,False,,TRMCGRA,False,False,0,0,0,0,0,14487,0,1207,7,3,9,,0,,,0,0,0,0,0,0,0,0,1566,653,513,174,500,398,42,95,370,129,93,307,179,2676,67,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hill,Grant,-1,157,33,2,2,10,31,0,0,158,159,68,4161,76,14,82,56,61,25,39,85,80,79,71,70,70,55,76,62,30,15,57,60,1,51,4,1,0,0,1,6,20,20,12,19721005,138,3,1,3,1994,Det,0,0,0,7,5,0,0,0,True,False,False,False,False,,GRHILL_,False,False,0,0,0,0,0,14487,0,0,7,1,20,,0,,,0,0,0,0,0,0,0,0,307,151,4,1,144,118,13,40,122,46,28,166,84,843,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Garrity,Pat,-1,488,8,1,1,6,89,0,1,42,41,53,3579,87,83,83,55,45,13,22,48,22,64,51,61,60,40,58,68,60,25,21,56,1,35,5,0,0,0,0,8,20,20,5,19760823,136,19,1,19,1998,Mil,0,0,0,3,4,0,0,0,True,False,False,False,False,,PAGARRI,False,False,0,0,0,0,0,2500,0,0,6,4,20,,0,,,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hunter,Steven,-1,932,45,0,1,3,30,0,0,52,51,48,3410,53,0,33,72,11,93,56,74,7,46,58,52,56,70,36,53,58,12,35,63,0,25,4,2,0,0,2,9,22,22,9,19811031,320,15,1,15,2001,Orl,0,0,0,14,4,0,0,0,True,False,False,False,False,,STHUNTE,False,False,0,0,0,0,0,720,0,0,1,1,22,,0,,,0,0,0,0,0,0,0,0,155,82,0,0,69,23,73,54,12,101,5,116,29,787,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Gooden,Drew,-1,994,90,1,1,2,56,0,1,42,41,66,4092,46,42,64,75,53,54,60,78,21,75,48,64,63,64,51,62,66,20,63,71,5,40,9,2,0,0,2,6,4,4,1,19810924,444,4,1,4,2002,Mem,0,0,0,8,2,0,0,0,True,False,False,False,False,,DRGOODE,False,False,0,0,0,0,0,3214,0,852,4,2,4,,0,,,0,0,0,0,0,0,0,0,829,369,42,9,262,167,72,160,89,196,62,356,126,2134,79,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Giricek,Gordan,-1,1050,10,3,2,2,526,0,1,50,51,60,3861,75,68,85,40,51,13,20,46,29,78,45,70,70,60,63,60,80,25,64,50,20,43,2,1,0,0,1,7,28,28,3,19770620,486,40,2,40,1999,Dal,0,0,0,5,3,0,0,0,True,False,False,False,False,,GOGIRIC,False,False,0,0,0,0,0,4000,0,0,4,4,28,,0,,,0,0,0,0,0,0,0,0,724,316,152,60,158,135,15,51,122,144,56,175,103,2041,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,McKie,Aaron,-1,0,8,3,2,10,128,0,1,21,24,61,3895,72,73,76,10,74,18,17,52,45,62,74,72,65,50,62,57,87,25,64,49,29,38,2,1,0,0,1,4,21,21,4,19721002,385,17,1,17,1994,Por,0,0,0,5,5,0,0,0,True,False,False,False,False,,AAMCKIE,False,False,0,0,0,0,0,5500,0,500,7,2,21,,0,,,0,0,0,0,0,0,0,0,577,265,172,75,111,84,23,45,195,142,85,208,103,2112,75,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Coleman,Derrick,24,102,44,0,1,14,127,1,1,32,31,59,3823,61,46,75,55,50,50,43,80,27,62,51,59,45,45,56,85,47,20,50,74,13,20,9,1,0,0,1,6,7,7,6,19670621,41,1,1,1,1990,NJ,0,0,0,6,6,0,0,0,True,False,False,False,False,,DECOLEM,False,False,0,0,0,0,0,4500,0,500,3,2,7,,0,,,0,0,0,0,0,0,0,0,259,107,36,8,65,49,26,45,46,79,23,147,57,843,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Snow,Eric,-1,141,20,4,4,9,73,0,2,127,129,60,3879,64,14,80,20,61,4,17,39,86,54,88,80,82,33,74,58,70,15,80,60,2,35,6,1,0,0,1,6,4,4,5,19730424,242,43,2,43,1995,Mil,0,0,0,2,4,0,0,0,True,False,False,False,False,,ERSNOW_,False,False,0,0,0,0,0,4875,0,605,5,4,4,,0,,,0,0,0,0,0,0,0,0,715,295,18,2,316,252,6,62,563,213,97,219,187,2966,82,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Van Horn,Keith,-1,224,44,2,1,7,142,0,1,42,42,68,4198,73,73,86,58,53,23,52,74,25,79,44,70,64,48,59,76,64,25,71,66,25,56,5,1,0,0,1,8,15,15,1,19751023,74,2,1,2,1997,Phi,0,0,0,8,4,0,0,0,True,False,False,False,False,,KEVANHO,False,False,0,0,0,0,0,14487,0,0,6,1,15,,0,,,0,0,0,0,0,0,0,0,903,410,233,93,290,249,33,149,120,215,68,352,169,2340,72,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,16,11,4,6,4,3,5,7,15,7,18,10,137,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hill,Tyrone,-1,367,40,1,1,13,159,0,1,0,0,51,3523,59,2,68,58,62,31,72,85,15,45,75,48,49,40,28,61,50,13,53,61,0,32,4,1,0,0,1,9,50,50,0,19680319,143,11,1,11,1990,GS,0,0,0,6,5,0,0,0,True,False,False,False,False,,TYHILL_,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,5,3,0,0,4,3,1,5,0,10,0,3,2,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Skinner,Brian,-1,459,54,1,1,6,9,0,0,158,159,54,3641,45,0,57,66,35,63,62,82,15,72,64,52,45,50,24,84,66,12,60,55,0,24,4,1,0,0,1,9,21,21,9,19760519,142,22,1,22,1998,LAC,0,0,0,13,3,0,0,0,True,False,False,False,False,,BRSKINN,False,False,0,0,0,0,0,4500,0,450,4,4,21,,0,,,0,0,0,0,0,0,0,0,513,255,0,0,138,79,61,119,49,165,30,292,78,1577,56,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,12,5,3,8,0,8,1,14,7,94,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Thomas,Kenny,-1,529,9,1,0,5,83,0,0,32,31,62,3957,56,8,75,52,56,20,74,81,20,72,41,68,69,50,65,75,54,13,79,74,1,35,9,0,0,0,0,6,21,21,1,19770725,104,22,1,22,1999,Hou,0,0,0,14,3,0,0,0,True,False,False,False,False,,KETHOMA,False,False,0,0,0,0,0,4781,0,531,7,6,21,,0,,,0,0,0,0,0,0,0,0,813,381,5,1,323,243,33,261,111,219,82,489,172,2697,74,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Buckner,Greg,-1,547,21,2,3,5,21,0,2,123,124,46,3322,51,55,74,10,54,9,32,57,31,45,64,62,65,50,50,60,62,23,34,54,25,35,2,1,0,0,1,5,50,50,13,19760916,30,53,2,53,1998,Dal,0,0,0,5,4,0,0,0,True,False,False,False,False,,GRBUCKN,False,False,0,0,0,0,0,2880,0,240,6,4,50,,0,,,0,0,0,0,0,0,0,0,175,66,44,12,27,20,4,28,45,77,21,75,34,703,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Williams,Monty,-1,269,5,2,1,9,89,0,0,0,0,51,3497,54,0,75,58,80,29,35,63,46,64,54,67,63,50,53,48,64,12,27,61,0,23,4,1,0,0,1,6,50,50,0,19711008,284,24,1,24,1994,NY,0,0,0,6,5,0,0,0,True,False,False,False,False,,MOWILLI,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Dalembert,Samuel,-1,943,1,0,0,3,119,0,2,52,51,57,3751,42,0,64,62,37,91,71,85,4,58,60,64,50,63,43,71,50,12,63,48,0,25,4,2,0,0,2,9,21,21,0,19810510,394,26,1,26,2001,Phi,0,0,0,14,2,0,0,0,True,False,False,False,False,,SADALEM,False,False,0,0,0,0,0,1600,0,0,4,1,21,,0,,,0,0,0,0,0,0,0,0,499,270,1,0,174,112,189,194,21,273,44,432,86,2199,82,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Iverson,Allen,157,8,3,3,4,8,43,0,3,147,146,85,4845,75,62,75,40,86,4,14,38,82,85,80,99,99,90,99,37,88,25,84,50,17,93,6,2,0,0,3,3,21,21,3,19750607,425,1,1,1,1996,Phi,0,0,0,4,4,0,0,0,True,False,False,False,False,,ALIVERS,False,False,0,0,0,0,0,14625,0,1828,5,4,21,,0,,,0,0,0,0,0,0,0,0,1125,435,199,57,455,339,5,34,324,87,115,144,209,2040,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Salmons,John,-1,1016,7,2,3,2,70,0,2,125,126,49,3426,56,66,77,53,70,16,20,52,41,53,47,41,43,48,60,55,65,25,52,43,35,30,4,1,0,0,1,7,21,21,11,19791212,385,26,1,26,2002,SA,0,0,0,7,2,0,0,0,True,False,False,False,False,,JOSALMO,False,False,0,0,0,0,0,771,0,619,4,2,21,,0,,,0,0,0,0,0,0,0,0,416,161,147,50,92,71,16,38,134,122,62,158,77,1603,77,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Outlaw,Bo,-1,65,45,1,0,11,50,0,1,52,51,57,3747,42,2,62,58,51,65,60,69,31,40,79,65,64,65,33,51,89,13,55,55,0,28,4,2,0,0,2,6,50,50,14,19710413,26,-1,-1,-1,1993,--,0,0,0,6,5,0,0,0,True,False,False,False,False,,CHOUTLA,False,False,0,0,0,0,0,5355,0,0,5,1,50,,0,,,0,0,0,0,0,0,0,0,312,159,4,0,116,61,70,125,90,170,73,217,69,1607,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,2,2,1,6,9,2,3,3,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Williams,Scott,-1,317,42,0,1,14,84,0,1,52,51,46,3308,40,26,59,57,70,49,59,81,15,72,39,45,33,40,21,79,49,18,30,52,0,11,4,2,0,0,2,9,4,4,9,19680321,102,-1,-1,-1,1990,--,0,0,0,13,6,0,0,0,True,False,False,False,False,,SCWILLI,False,False,0,0,0,0,0,1600,0,0,1,1,4,,0,,,0,0,0,0,0,0,0,0,186,90,3,2,27,16,16,38,17,95,20,94,16,527,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,3,0,2,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Marbury,Stephon,165,336,3,4,4,8,46,0,0,162,159,85,4834,77,63,82,54,74,4,14,34,91,79,65,92,93,87,95,60,90,25,87,50,19,85,6,2,0,0,2,5,19,19,4,19770220,440,4,1,4,1996,Mil,0,0,0,4,4,0,0,0,True,False,False,False,False,,STMARBU,False,False,0,0,0,0,0,14625,0,1828,6,5,19,,0,,,0,0,0,0,0,0,0,0,1386,598,274,87,436,356,9,58,719,172,129,205,249,3254,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,31,20,6,25,17,0,5,26,9,7,12,14,174,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
