DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,CASHYR_EXP,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM,CLUTCH,SSTAR_HF,SSTAR_PM,SSTAR_PW,SSTAR_SCO,SSTAR_SCI,SSTAR_SH,SSTAR_STO,SSTAR_STI,SS_HF_ANI,SS_PM_ANI,SS_PW_ANI,SS_SCO_ANI,SS_SCI_ANI,SS_SH_ANI,SS_STO_ANI,SS_STI_ANI,CHEMTYPE,CHEMWANT,CHEMHAVE,CHEMHAPPY
False,Francis,Steve,122,509,1,3,4,7,67,0,3,183,188,83,1344,75,55,77,84,72,14,33,53,76,80,70,81,85,85,80,50,64,23,80,55,10,70,6,2,5,,2,5,20,19,5,19770221,727,2,1,2,1999,Van,0,0,0,12,4,0,,,True,False,False,False,,STFRANC,False,False,0,0,0,0,15070,0,1370,6,3,19,0,0,0,False,0,0,0,0,0,765,333,83,25,399,314,17,74,345,204,74,216,214,2376,70,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,0,509,4,False,True,0,20,59,29,-5,-36,4,-35,-13,-6,-50,0,0,0,0,0,0,0,0,4,0,0,0
False,Davis,Baron,197,510,5,4,3,7,139,0,3,179,188,88,1422,80,73,68,82,84,13,18,49,92,80,85,88,91,85,90,75,55,25,69,56,47,75,6,2,6,,2,4,8,8,4,19790413,497,3,1,3,1999,Cha,0,0,0,10,4,0,,,True,False,False,False,,BADAVIS,False,False,0,0,0,0,15070,0,1370,6,3,8,0,0,0,False,0,0,17,0,0,861,335,324,102,289,195,14,45,480,165,89,191,159,1968,54,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2,0,0,510,2,False,False,17,8,65,20,43,-28,29,-40,-11,55,-84,1,0,0,0,0,0,0,0,9,0,0,0
False,Odom,Lamar,120,511,7,1,2,7,106,1,1,43,22,85,1368,75,70,69,71,27,40,69,90,70,80,65,74,68,72,75,69,52,25,69,80,15,63,7,1,1,,1,8,12,12,1,19791106,378,4,1,4,1999,LAC,0,0,0,3,4,0,,,True,False,False,False,,LAODOM_,False,False,0,0,0,0,12489,0,1035,6,3,12,0,0,0,False,0,0,0,0,0,925,445,215,80,313,216,64,181,443,256,75,557,213,3214,80,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,49,30,6,45,30,8,15,34,23,3,62,23,313,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,511,13,False,False,0,12,72,-8,-11,-20,-7,3,-13,-35,-30,0,0,0,0,0,0,0,0,7,0,0,0
False,Szczerbiak,Wally,103,513,55,3,2,7,71,0,1,7,13,73,1201,80,80,89,55,33,9,25,44,44,78,55,69,66,68,67,69,70,25,71,64,18,55,5,1,6,,1,5,16,1,3,19770305,188,6,1,6,1999,Min,0,0,0,5,4,0,,,True,False,False,False,,WASZCZE,False,False,0,0,0,0,11000,0,1000,6,3,1,0,0,0,False,0,0,0,0,0,1012,493,255,102,310,278,19,77,213,150,40,236,136,2718,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,513,4,False,True,0,16,65,-18,-22,-24,-9,-12,21,-30,-67,0,0,0,0,0,0,0,0,2,0,0,0
False,Hamilton,Richard,192,514,32,3,2,7,25,0,1,216,200,79,1280,78,72,84,69,49,2,19,39,55,81,68,80,84,62,80,44,90,25,90,60,10,67,5,1,9,,1,5,7,7,3,19780214,249,7,1,7,1999,Was,0,0,0,4,3,0,,,True,False,False,False,,RIHAMIL,False,False,0,0,0,0,8938,0,812,7,4,7,0,0,0,False,0,0,0,0,0,1322,649,120,55,303,256,16,84,275,207,52,172,173,2826,80,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,128,40,14,114,97,5,16,48,59,17,36,39,688,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,514,10,False,True,0,7,91,-18,-32,-37,11,-28,-6,-19,-66,0,0,0,0,0,0,0,0,2,0,0,0
False,Miller,Andre,-1,515,24,4,3,7,142,0,0,104,104,74,1216,68,34,73,5,76,11,28,43,84,80,74,80,80,30,83,62,88,20,77,60,4,61,6,1,6,,1,6,6,6,4,19760319,497,8,1,8,1999,Cle,0,0,0,2,4,0,,,True,False,False,False,,ADMILLE,False,False,0,0,0,0,8500,0,0,6,3,6,0,0,0,False,0,0,0,0,0,872,404,27,5,424,313,18,92,674,213,106,259,256,2939,82,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,34,0,0,17,14,1,8,36,12,5,14,16,181,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,515,14,False,True,0,6,98,-99,17,-86,-9,-23,-27,-1,-62,0,0,0,0,0,0,0,0,3,0,0,0
False,Marion,Shawn,166,516,31,1,2,7,140,0,1,43,50,93,1489,75,65,80,80,83,80,60,86,23,89,75,83,80,85,71,55,63,25,80,87,31,70,7,1,6,,1,7,22,22,1,19780507,190,9,1,9,1999,Pho,0,0,0,12,4,0,,,True,False,False,False,,SHMARIO,False,False,0,0,0,0,15070,0,1370,6,3,22,0,0,0,False,0,0,0,0,0,1365,716,290,96,298,241,137,249,143,223,160,710,125,3265,81,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,163,70,22,67,59,23,57,31,65,37,176,22,846,20,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,516,4,False,True,0,22,39,22,-53,-26,-13,29,-15,18,26,0,0,0,0,0,0,0,0,3,0,0,0
False,Terry,Jason,199,517,31,3,4,7,4,0,1,55,55,81,1318,80,80,80,25,80,9,12,32,77,87,83,90,90,50,85,43,90,25,85,56,33,56,6,1,6,,1,4,5,5,3,19770915,369,10,1,10,1999,Atl,0,0,0,4,4,0,,,True,False,False,False,,JATERRY,False,False,0,0,0,0,7500,0,0,7,1,5,0,0,0,False,0,0,16,0,0,1099,516,416,171,210,168,27,31,306,196,100,127,135,2789,80,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,163,101,31,71,59,1,12,83,55,26,52,44,840,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,517,3,False,True,16,5,79,-53,-3,-73,32,-33,5,46,-94,0,0,0,0,0,0,0,0,7,0,0,0
False,Maggette,Corey,-1,520,50,2,3,7,31,0,2,234,220,83,1339,75,66,82,85,52,3,22,70,54,82,54,81,74,87,80,67,82,25,77,75,17,78,7,2,6,,2,7,11,11,2,19791112,87,13,1,13,1999,Sea,0,0,0,12,3,0,,,True,False,False,False,,COMAGGE,False,False,0,0,0,0,7000,0,700,6,3,11,0,0,0,False,0,0,0,0,0,375,167,71,24,256,212,4,28,66,95,19,141,78,944,32,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,57,24,8,67,61,5,7,17,39,7,80,26,289,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,520,4,False,False,0,11,59,33,-35,-17,8,-6,-11,-18,-48,0,0,0,0,0,0,0,0,3,0,0,0
False,Artest,Ron,-1,523,93,2,3,7,125,0,0,102,102,87,1407,75,77,67,69,85,67,21,70,36,85,92,69,80,63,69,81,85,25,70,80,14,65,10,1,6,,1,5,24,24,2,19791113,186,16,1,16,1999,Chi,0,0,0,6,4,0,,,True,False,False,False,,ROARTES,False,False,0,0,0,0,7150,0,650,6,2,24,0,0,0,False,0,0,16,0,0,867,350,253,78,305,206,41,75,203,164,122,211,131,2198,56,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,31,27,9,23,16,4,8,15,15,8,17,5,199,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,523,3,False,True,16,10,59,-14,-37,-15,-13,11,-8,51,-9,0,0,0,0,0,0,0,0,4,0,0,0
False,Posey,James,-1,525,42,2,3,7,159,0,0,104,105,72,1187,65,69,78,72,62,25,25,65,30,60,81,75,66,50,68,55,73,25,58,49,50,40,4,0,6,,0,7,14,14,5,19770113,25,18,1,18,1999,Den,0,0,0,7,4,0,,,True,False,False,False,,JAPOSEY,False,False,0,0,0,0,6392,0,492,4,1,14,0,0,0,False,0,0,0,0,0,395,159,290,117,61,48,20,33,89,196,54,286,58,1913,67,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,49,83,35,37,27,2,15,20,70,17,110,11,609,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,525,3,False,False,0,14,59,-23,-37,-18,-17,-27,-11,-11,-44,0,0,0,0,0,0,0,0,2,0,0,0
False,Foster,Jeff,-1,528,10,0,1,7,346,0,3,185,185,65,1075,51,0,67,61,52,22,84,89,15,51,55,51,49,50,30,69,85,12,63,55,0,31,4,1,6,,1,10,10,10,0,19770116,26,21,1,21,1999,GS,0,0,0,4,4,0,,,True,False,False,False,,JEFOSTE,False,False,0,0,0,0,5225,0,475,6,3,10,0,0,0,False,0,0,0,0,0,250,138,4,0,159,96,27,224,50,191,41,350,64,1583,63,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,4,3,1,11,3,9,4,13,0,79,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,528,4,False,False,0,10,39,-46,-90,-18,-65,-33,-76,-43,-48,0,0,0,0,0,0,0,0,2,0,0,0
False,Thomas,Kenny,-1,529,9,1,2,7,83,0,0,108,101,69,1136,56,8,67,52,56,12,68,76,33,75,41,68,69,50,65,75,54,13,66,74,0,49,9,0,6,,0,6,24,24,5,19770725,104,22,1,22,1999,Hou,0,0,0,3,4,0,,,True,False,False,False,,KETHOMA,False,False,0,0,0,0,6720,0,611,7,5,24,0,0,0,False,0,0,0,0,0,604,305,1,0,204,138,39,199,168,196,72,419,135,2295,82,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,13,9,0,12,8,22,5,15,9,147,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,529,3,False,False,0,24,19,-30,-36,-24,-20,-13,-56,-31,-64,0,0,0,0,0,0,0,0,5,0,0,0
False,George,Devean,-1,530,3,2,3,7,506,0,0,46,46,72,1182,69,67,76,70,48,9,33,66,45,66,39,69,69,68,65,70,80,25,50,60,32,45,4,1,6,,1,7,12,5,11,19770829,68,23,1,23,1999,LAL,0,0,0,7,4,0,,,True,False,False,False,,DEGEORG,False,False,0,0,0,0,5001,0,0,4,1,5,0,0,0,False,0,0,0,0,0,425,170,160,50,86,58,34,82,68,159,66,192,54,1544,71,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,21,9,5,2,1,2,4,13,4,14,0,122,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,530,3,False,False,0,12,39,-11,-29,-13,-14,-17,-11,-29,-55,0,0,0,0,0,0,0,0,6,0,0,0
False,Kirilenko,Andrei,196,531,47,2,2,5,577,0,1,44,44,90,1446,75,60,76,80,82,98,51,81,47,85,95,72,85,75,55,50,71,25,65,80,18,60,9,1,6,,1,6,28,28,2,19810218,720,24,1,24,1999,Utah,0,0,0,7,3,0,,,True,False,False,False,,ANKIRIL,False,False,0,0,0,0,12338,0,1370,7,5,28,0,0,0,False,0,0,128,0,0,730,336,117,36,495,346,220,161,299,162,102,391,203,2598,69,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,531,4,False,True,144,28,39,-5,-39,-26,-31,11,-12,58,62,0,0,0,0,0,0,0,0,3,0,0,0
False,Jones,Jumaine,-1,534,33,2,2,7,44,0,0,105,101,69,1142,62,74,73,74,43,19,46,76,16,61,54,61,68,60,55,57,77,25,57,55,45,34,5,1,6,,1,5,2,50,8,19790210,189,27,1,27,1999,Atl,0,0,0,5,3,0,,,True,False,False,False,,JUJONES,False,False,0,0,0,0,1875,0,0,3,1,50,0,0,0,False,0,0,0,0,0,736,298,335,115,121,88,22,105,63,200,68,271,74,2086,76,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,534,2,False,False,0,12,39,-17,-49,-14,-24,-25,-12,-25,-57,0,0,0,0,0,0,0,0,1,0,0,0
False,Padgett,Scott,-1,535,34,2,1,7,59,0,0,104,101,66,1109,70,72,72,58,64,16,39,73,28,54,47,66,65,50,58,68,57,25,50,45,38,34,5,1,6,,1,8,17,50,9,19760419,256,28,1,28,1999,Utah,0,0,0,3,4,0,,,True,False,False,False,,SCPADGE,False,False,0,0,0,0,450,0,0,2,1,50,0,0,0,False,0,0,0,0,0,201,71,121,42,34,27,12,56,41,90,28,109,21,726,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,1,0,2,0,3,1,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,535,3,False,False,0,50,79,-25,-45,-26,-22,-29,-10,-20,-44,0,0,0,0,0,0,0,0,7,0,0,0
False,Ruffin,Michael,-1,539,51,0,1,6,137,0,2,233,226,64,1070,35,0,43,60,62,52,83,71,23,16,60,67,71,62,46,74,69,12,50,49,0,18,4,1,6,,1,6,29,29,8,19770121,260,32,2,32,1999,Chi,0,0,0,6,4,0,,,True,False,False,False,,MIRUFFI,False,False,0,0,0,0,1804,0,0,2,1,29,0,0,0,False,0,0,0,0,0,77,34,2,0,74,37,31,122,27,178,33,149,38,1002,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,6,4,10,1,10,2,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,539,2,False,False,0,29,39,-29,-96,-15,-88,-57,-99,-18,-18,0,0,0,0,0,0,0,0,10,0,0,0
False,Booth,Calvin,-1,542,52,0,1,7,98,1,0,21,21,61,1016,46,0,75,35,60,82,51,79,8,51,54,55,65,33,37,60,38,12,50,63,0,32,4,0,6,,0,10,29,29,10,19760507,259,35,2,35,1999,Was,0,0,0,4,4,0,,,True,False,False,False,,CABOOTH,False,False,0,0,0,0,999,0,500,2,1,29,0,0,0,False,0,0,0,0,0,47,20,2,1,9,5,8,19,12,44,9,33,8,248,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,542,3,False,False,0,15,39,-71,-90,-44,-64,-31,-74,-27,-28,0,0,0,0,0,0,0,0,0,0,0,0
False,Alston,Rafer,123,543,12,4,4,7,40,0,0,106,101,72,1176,71,72,69,12,74,10,13,46,83,81,53,85,84,40,87,40,66,25,75,33,40,64,6,1,6,,1,4,9,9,4,19760724,170,39,2,39,1998,Mil,0,0,0,2,4,0,,,True,False,False,False,,RAALSTO,False,False,0,0,0,0,4200,0,350,6,4,9,0,0,0,False,0,0,0,0,0,738,280,312,102,143,99,15,36,425,194,101,219,157,2413,63,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,543,3,False,True,0,27,39,-95,24,-76,-5,-43,-11,-29,-74,0,0,0,0,0,0,0,0,9,0,0,0
False,Profit,Laron,-1,545,6,2,3,4,67,0,0,19,22,64,1064,52,46,64,20,67,18,44,64,42,60,51,70,68,50,70,54,60,20,50,55,22,44,6,2,6,,2,5,12,50,7,19770805,258,38,2,38,1999,Orl,0,0,0,3,4,0,,,True,False,False,False,,LAPROFI,False,False,0,0,0,0,900,0,0,3,3,50,0,0,0,False,0,0,0,0,0,84,40,18,3,24,21,5,8,15,25,11,35,24,280,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,545,3,False,False,0,12,39,-40,-30,-49,-22,-30,-32,-15,-45,0,0,0,0,0,0,0,0,6,0,0,0
False,Buckner,Greg,-1,547,7,3,3,8,21,0,0,21,21,64,1064,51,73,77,10,82,5,35,49,42,54,64,62,65,50,50,59,62,25,62,54,40,33,2,1,6,,1,4,6,5,9,19760916,30,53,2,53,1998,Dal,0,0,0,4,5,0,,,True,False,False,False,,GRBUCKN,False,False,0,0,0,0,3900,0,0,5,5,5,0,0,0,False,0,0,0,0,0,417,181,243,86,55,43,20,31,127,180,87,178,52,1757,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,32,10,8,7,1,3,6,12,3,11,1,139,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,547,3,False,False,0,6,39,-48,-40,-57,-34,-37,-16,-14,-61,0,0,0,0,0,0,0,0,6,0,0,0
False,Elson,Francisco,-1,548,56,1,0,3,16,0,0,104,104,63,1053,44,11,56,69,65,70,51,73,16,49,54,55,53,40,36,61,53,15,50,69,1,35,4,1,6,,1,9,6,25,14,19760228,262,41,2,41,1999,Den,0,0,0,6,4,0,,,True,False,False,False,,FRELSON,False,False,0,0,0,0,771,0,0,1,1,25,0,0,0,False,0,0,0,0,0,284,151,5,1,74,49,45,99,47,211,54,240,65,1583,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,5,2,13,4,6,3,73,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,548,3,False,False,0,6,39,-33,-75,-23,-56,-32,-67,-28,-12,0,0,0,0,0,0,0,0,2,0,0,0
False,Nailon,Lee,-1,550,54,1,2,6,132,1,0,104,101,63,1051,58,0,80,64,32,12,50,44,25,77,50,64,67,50,50,67,70,12,65,66,0,56,4,1,6,,1,10,21,50,12,19750222,255,43,2,43,1999,Cha,0,0,0,5,4,0,,,True,False,False,False,,LENAILO,False,False,0,0,0,0,836,0,0,1,1,50,0,0,0,False,0,0,0,0,0,80,40,0,0,15,13,4,23,7,32,8,19,10,237,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,550,3,False,False,0,50,59,-26,-47,-16,-26,-14,-79,-41,-52,0,0,0,0,0,0,0,0,9,0,0,0
False,Williams,Shammond,-1,551,11,4,3,6,84,0,0,101,101,68,1116,76,68,75,0,65,4,10,35,74,64,60,83,80,65,75,59,58,25,50,40,43,21,6,1,6,,1,1,3,12,9,19750405,339,34,2,34,1998,Chi,0,0,0,2,4,0,,,True,False,False,False,,SHWILLI,False,False,0,0,0,0,870,0,0,2,1,12,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,3,False,False,0,-1,79,-83,-11,-76,-13,-46,-8,-13,-80,0,0,0,0,0,0,0,0,10,0,0,0
False,Moore,Mikki,-1,555,33,1,0,8,81,0,0,49,49,59,1000,44,11,78,67,28,43,65,67,18,64,54,46,53,71,27,55,35,15,50,54,0,26,4,1,6,,1,9,26,17,12,19751104,235,-1,-1,-1,1997,--,0,0,0,6,4,0,,,True,False,False,False,,MIMOORE,False,False,0,0,0,0,1070,0,0,2,1,17,0,0,0,False,0,0,0,0,0,124,54,2,0,62,46,15,44,27,92,7,86,40,583,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,555,11,False,False,0,11,19,-23,-70,-34,-53,-32,-55,-50,-27,0,0,0,0,0,0,0,0,2,0,0,0
False,Buford,Rodney,-1,560,2,3,2,5,228,0,0,23,23,67,1107,58,62,82,65,56,3,19,63,22,64,42,82,78,71,60,48,66,25,50,56,22,45,2,1,6,,1,5,17,50,11,19771102,192,53,2,53,1999,Mia,0,0,0,5,4,0,,,True,False,False,False,,ROBUFOR,False,False,0,0,0,0,807,0,0,1,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,560,3,False,False,0,17,39,-15,-40,-32,-22,-27,-25,-32,-67,0,0,0,0,0,0,0,0,6,0,0,0
False,Carter,Anthony,-1,564,7,4,4,7,49,0,0,107,101,64,1062,48,15,66,10,83,9,11,42,91,42,46,79,80,65,78,53,84,15,50,28,10,32,6,1,6,,1,6,50,50,11,19750616,104,-1,-1,-1,1998,--,0,0,0,1,5,0,,,True,False,False,False,,ANCARTE,False,False,0,0,0,0,870,0,0,1,1,50,0,0,0,False,0,0,0,0,0,137,53,15,4,55,40,9,9,101,71,24,53,40,592,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,564,2,False,False,0,16,59,-74,-25,-90,-28,-66,-46,-38,-82,0,0,0,0,0,0,0,0,6,0,0,0
False,Bowen,Ryan,-1,565,40,2,1,7,54,0,0,8,14,56,967,52,33,66,45,68,12,28,47,14,35,73,63,60,65,42,57,50,20,50,65,3,24,4,1,6,,1,10,9,9,10,19751120,270,55,2,55,1998,Den,0,0,0,6,4,0,,,True,False,False,False,,RYBOWEN,False,False,0,0,0,0,999,0,99,2,1,9,0,0,0,False,0,0,0,0,0,124,37,22,3,14,11,6,31,24,85,21,57,13,676,68,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,565,4,False,False,0,9,39,-26,-67,-40,-45,-37,-37,-8,-46,0,0,0,0,0,0,0,0,6,0,0,0
False,Cleaves,Mateen,138,566,24,4,4,5,73,0,0,109,101,56,984,48,47,42,0,70,2,15,39,80,64,52,76,72,40,75,63,39,20,50,36,4,35,6,1,6,,1,5,26,50,12,19770907,398,14,1,14,2000,Det,0,0,0,2,4,0,,,True,False,False,False,,MACLEAV,False,False,0,0,0,0,745,0,0,1,1,50,0,0,0,False,0,0,0,0,0,71,25,16,4,24,19,2,2,42,30,3,12,14,238,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,566,3,False,False,0,26,59,-99,-13,-86,-20,-49,-42,-17,-84,0,0,0,0,0,0,0,0,6,0,0,0
False,Griffin,Adrian,-1,568,44,3,2,7,119,1,0,2,10,68,1120,56,24,77,10,73,9,63,71,57,43,85,62,66,50,66,70,58,18,77,48,6,38,2,1,6,,1,6,50,3,10,19740704,400,-1,-1,-1,1996,--,0,0,0,4,5,0,,,True,False,False,False,,ADGRIFF,False,False,0,0,0,0,999,0,0,1,1,3,0,0,0,False,0,0,0,0,0,204,98,2,0,53,41,9,75,89,113,51,152,39,1251,52,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,0,0,8,7,2,28,24,42,15,43,11,356,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,568,3,False,False,0,3,39,-48,-32,-54,-29,-42,-34,-12,-60,0,0,0,0,0,0,0,0,7,0,0,0
